"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1902355772513907124","Wed Mar 19 13:45:34 +0000 2025","18","Akhirnya Orang Dalam PDIP sendiri yang bongkar MODUS KEJAHATAN PDIP PADA JOKOWI Simak Video berikut https://t.co/MD1IJD0Ux4","1902355772513907124","https://pbs.twimg.com/amplify_video_thumb/1902355691928690688/img/YyFVXH-MMidSuHic.jpg","","in","","0","2","11","https://x.com/NKRI_H4rg4M4ti/status/1902355772513907124","1304000308649943041","NKRI_H4rg4M4ti"
"1901481357160960027","Mon Mar 17 03:50:58 +0000 2025","56","58% pasti bangga lihat survei ini Hidup Jokowi! Ok gas oke gas. Lanjut... https://t.co/HjqNUFA5QS https://t.co/1YujVumF5z","1901481357160960027","https://pbs.twimg.com/ext_tw_video_thumb/1901481320234266624/pu/img/TPUrdjtRx7S94Lqw.jpg","","in","North Pole, AK","0","1","19","https://x.com/Opposisi6890/status/1901481357160960027","1724993917672894464","Opposisi6890"
"1901955398363455744","Tue Mar 18 11:14:38 +0000 2025","17354","Dejavu Jokowi di 2014. Gak lihat partainya (PDIP) tapi individunya. Pencitraan masif dgn balutan khas nusantara. Yaaa kalo masih keblosok lagi sih berarti emang bangsa ini udah gak ketolong.","1901955398363455744","","","in","","166","737","4558","https://x.com/WidasSatyo/status/1901955398363455744","472857347","WidasSatyo"
"1901588647369175345","Mon Mar 17 10:57:17 +0000 2025","32","Jokowi sampai marah guys! Hasto jadi tahanan politik ini udah jelas pesanan raja jawa kok masih mau mengingkari. Akal sehat kita yang rakyat jelata ini juga pasti bertinyi-tinyi mana mungkin KPK menghabiskan energinya untuk ngurusin Kasus Suap Harun Masiku yg nilainya cuma https://t.co/STJFTGWgBo","1901588647369175345","https://pbs.twimg.com/ext_tw_video_thumb/1901588447338651649/pu/img/hP8a0A2kkKE5loNP.jpg","","in","Jakarta Selatan, DKI Jakarta","0","3","14","https://x.com/ruhulanakgaul/status/1901588647369175345","1680058301269282816","ruhulanakgaul"
"1900429291051012591","Fri Mar 14 06:10:25 +0000 2025","46047","Pemerintah polisi zionis pendukung 02 jokowi sekeluarga","1900429291051012591","","","in","Underground Pleasure","220","118","17078","https://x.com/pasifisstate/status/1900429291051012591","1541306039236055041","pasifisstate"
"1901283688773828909","Sun Mar 16 14:45:30 +0000 2025","91","Prabowo is the most insane person ever he insulted SBY legacy insulted reformasi yg dibawa megawati mocking pendidikan yang dijunjung Habibie. Siapa yang prabowo ikuti? Jokowi. Fuck","1901283688773828909","","","in","Bangkok, Thailand","0","0","27","https://x.com/ratupatriaa/status/1901283688773828909","914679732","ratupatriaa"
"1902104849346654240","Tue Mar 18 21:08:30 +0000 2025","167","Ini bukti kalo Prabowo ini inkompeten Kalo dia terpilih di tahun 2014 atau 2019 kita akan merasakan dampak buruknya lebih awal Jokowi is bad but Prabowo is worse","1902104849346654240","","","in","his excellency / yang mulia","8","9","35","https://x.com/tamerlane9470/status/1902104849346654240","546025427","tamerlane9470"
"1900511937408192771","Fri Mar 14 11:38:50 +0000 2025","74","Joko Widodo (Jokowi) membantah tudingan politikus PDIP Deddy Yevri Sitorus terkait adanya utusan yang meminta agar pemecatan Jokowi dari PDIP dibatalkan. Deddy juga menyebut adanya permintaan untuk mencopot Hasto dari jabatannya sebagai Sekjen PDIP. ~J #Jokowi #PDI https://t.co/86brqXbjVY","1900511937408192771","https://pbs.twimg.com/media/Gl_5a1YWAAAqd3H.jpg","","in","Jakarta","23","59","23","https://x.com/kompascom/status/1900511937408192771","23343960","kompascom"
"1902472163195810161","Wed Mar 19 21:28:04 +0000 2025","20","Gak usah bangun 3 juta rumah. Buang² anggaran saja. 1 juta rumah jokowi juga akhirnya mangkrak !! Entah ada berapa ratus proyek rezim Jokowi mangkrak ! -- GanjiladalahKunci TimnasDay Polisi Ayam Makanan Emas #TolakRUUTNI https://t.co/eQbb752jvw","1902472163195810161","https://pbs.twimg.com/ext_tw_video_thumb/1902472097903079429/pu/img/87MJ1lQvNz45H6Sf.jpg","","in","","1","1","10","https://x.com/_riverheaven/status/1902472163195810161","975389335775199232","_riverheaven"
"1902631348139106424","Thu Mar 20 08:00:37 +0000 2025","11"," Udalah ga punya kuasa paling sedikit tapi bisa2nya bikin ancaman begini.. Tau sih klo ini sekedar konten tapi pengaruhnya buat kebencian ke anak2 baru tamat SMA bakalan dianggap serius. Makanya ada anak tamat SMA yg berani buat photo AI prabowo sama jokowi ciuman. https://t.co/sFwjo5ejAy","1902631348139106424","","","in","Jakarta","0","3","7","https://x.com/brandal_baru/status/1902631348139106424","973243538","brandal_baru"
"1901232493392789775","Sun Mar 16 11:22:04 +0000 2025","7","Vicky Prasetyo mau belajar politik sama pak Jokowi https://t.co/uxopajHcm0","1901232493392789775","https://pbs.twimg.com/media/GmKI4KPbMAA_HDN.jpg","","in","Jakarta Capital Region, Indone","1","6","0","https://x.com/salsabila__ayu/status/1901232493392789775","1092638848872439808","salsabila__ayu"
"1902499174291271784","Wed Mar 19 23:15:24 +0000 2025","80","DULU MAKSA SUPAYA JOKOWI JD SEKJEN PBB Sekarang ? Membenci Jokowi hanya gara2 @erickthohir menolak permintaan @Dennysiregar7 untuk jdi Komisaris Telkom Sbg cara untuk menutup bahwa dirinya pernah Palak Telkomsel hingga 100 M Sabar Den @KPK_RI pasti silaturahmi padamu https://t.co/S766Te4awR","1902499174291271784","https://pbs.twimg.com/media/GmcI6mqa8AEOlCf.jpg","","in","","3","31","30","https://x.com/romoatheist/status/1902499174291271784","1707296384347697152","romoatheist"
"1899652154903966070","Wed Mar 12 02:42:22 +0000 2025","49","Rakyat: Adili Jokowi Prabowo: Hidup Jokowi Bangsatlah. https://t.co/UhXoSiFgcz","1899652154903966070","https://pbs.twimg.com/ext_tw_video_thumb/1899652047042953216/pu/img/Jm_qQT2bGSWN66V0.jpg","","in","","1","5","15","https://x.com/regar_op0sisi/status/1899652154903966070","1749698965539553280","regar_op0sisi"
"1902360778843603132","Wed Mar 19 14:05:28 +0000 2025","458","Tedy Indrawijaya Dari ajudan @jokowi Lanjut jadi ajudan @prabowo Diangkat jadi Seskab Pangkat Mayor disulap jadi Letnan Kolonel. #TolakRUUTNI #TolakRUUTNI https://t.co/ydKSdCe9l3","1902360778843603132","https://pbs.twimg.com/ext_tw_video_thumb/1902360712594518017/pu/img/MTuMq0fAgkLwwvvb.jpg","","in","Indonesia","4","14","223","https://x.com/yaniarsim/status/1902360778843603132","929287558281830400","yaniarsim"
"1757272558611943874","Tue Feb 13 05:16:41 +0000 2024","380","Presiden Jokowi kunjungi Banyuwangi Jawa Timur (Jatim). Seorang warga salah sebut nama Ibu kota Negara (IKN) Nusantara menjadi Ipuk. Momen tersebut terjadi saat Presiden Jokowi melempar pertanyaan kepada salah satu warga penerima program sertifikat Tanah Obyek Reforma Agraria https://t.co/wPoB1d1nEA","1757272558611943874","https://pbs.twimg.com/media/GGMWEnobsAA2UfL.jpg","","in","대전","5","52","38","https://x.com/kegblgnunfaedh/status/1757272558611943874","1172167188800655360","kegblgnunfaedh"
"1760227475156857206","Wed Feb 21 08:58:28 +0000 2024","1405","Presiden Joko Widodo (Jokowi) resmi melantik dua menteri baru pada Kabinet Indonesia Maju. Dua menteri yang dilantik Jokowi itu ialah Hadi Tjahjanto sebagai Menteri Koordinator Politik Hukum dan Keamanan (Polhukam) serta Agus Harimurti Yudhoyono (AHY) sebagai Menteri Agraria https://t.co/zfcv3wD69N","1760227475156857206","https://pbs.twimg.com/media/GG2VjdCa4AACSvk.jpg","","in","대전","29","175","93","https://x.com/kegblgnunfaedh/status/1760227475156857206","1172167188800655360","kegblgnunfaedh"
"1901898548842533144","Tue Mar 18 07:28:44 +0000 2025","46474","Bpk Presiden @prabowo yth sejak Bpk dilantik 5 bulan lalu sepertinya blm ada indikator pembangunan terutama ekonomi yg membaik - bahkan bertambah buruk. Sepertinya ini dampak dari sikap melanjutkan dan memuji rezim Jokowi yg jelas-jelas sudah merusak bangsa.","1901898548842533144","","","in","","249","534","12280","https://x.com/msaid_didu/status/1901898548842533144","1117990249806721024","msaid_didu"
"1901663332316369383","Mon Mar 17 15:54:04 +0000 2025","76","Jokowi Vs PDI-P soal Utusan Ketua DPP PDI-P Puan Maharani: Sudahi Hal yang Bikin Terpecah Belah | #MegawatiSoekarnoputri #Jokowi #PuanMaharani #PDIP #VJLab https://t.co/Al9nlUqJru","1901663332316369383","https://pbs.twimg.com/ext_tw_video_thumb/1901662787379884032/pu/img/cPCrCd2HpuPvUEDu.jpg","","in","Jakarta","18","105","23","https://x.com/kompascom/status/1901663332316369383","23343960","kompascom"
"1727249699000979646","Wed Nov 22 08:57:40 +0000 2023","7876","MOHON BANTUANNYA PAK JOKOWI DAN PAK KAPOLRI !!! Adik saya ALDI SAHILATUA NABABAN yang berstatus mahasiswa di Elisabeth International Bali ditemukan MENINGGAL DIBUNUH di kostnya Nusa Dua Koi Kos Gang Kunci Jalan By Pass Ngurah Rai No.23 Benoa Kuta Selatan (kamar kos no 10 https://t.co/N0dB6Bx40z","1727249978433954036","https://pbs.twimg.com/media/F_hssqfaAAApV0o.jpg","kegblgnunfaedh","in","대전","151","439","2087","https://x.com/kegblgnunfaedh/status/1727249978433954036","1172167188800655360","kegblgnunfaedh"
"1783861137295163436","Fri Apr 26 14:10:12 +0000 2024","794","Presiden RI Joko Widodo (Jokowi) mengeluhkan masih banyaknya Warga Negara Indonesia (WNI) yang memilih berobat ke luar negeri ketimbang di Indonesia saja. Ini bolak-balik saya sampaikan satu juta lebih warga negara kita Indonesia berobat ke luar negeri Jokowi di Raker https://t.co/9PAaE75uG5","1783861137295163436","https://pbs.twimg.com/media/GMGMPybbwAARda7.jpg","","in","대전","48","376","58","https://x.com/kegblgnunfaedh/status/1783861137295163436","1172167188800655360","kegblgnunfaedh"
"1902669599520243723","Thu Mar 20 10:32:37 +0000 2025","5","Ini jokowi warisannya oke juga ya yg dikasih ke prabowo mana dilanjutin lagi sama Prabowo. 1. Jokowi merawat para koruptor ditangkap di era prabowo pas nomnya udh smpe kuadriliun ya wk 2. Pertamina diduga ngoplos tiba-tiba kilang minyak kebakar Itu semua warisan era jokowi","1902669599520243723","","","in","","0","1","2","https://x.com/xacaviera/status/1902669599520243723","1673920642578788354","xacaviera"
"1701585817821753761","Tue Sep 12 13:17:27 +0000 2023","12882","Budaya uang panai di Sulawesi Selatan selalu mencuri perhatian publik. Salah satunya adalah acara lamaran anak mantan Menteri Pertanian RI era Jokowi 2014-2019 ini Andi Amar Ma ruf Sulaiman. Ia baru saja meminang gadis pujaan hatinya dengan mahar fantastis total mencapai Rp 10 https://t.co/MAENFc0205","1701585817821753761","https://pbs.twimg.com/media/F50_R3cbgAAGZ5K.jpg","","in","대전","635","1069","822","https://x.com/kegblgnunfaedh/status/1701585817821753761","1172167188800655360","kegblgnunfaedh"
"1836779386466660640","Thu Sep 19 14:48:26 +0000 2024","401","Presiden Joko Widodo (Jokowi) secara resmi menyerahkan area seluas 621 hektare di Zona Rimba Kota B Kawasan Inti Pusat Pemerintahan (KIPP) Ibu Kota Nusantara (IKN) kepada Universitas Gadjah Mada (UGM). Area ini diberi nama Hutan Wanagama Nusantara untuk dijadikan pusat https://t.co/LfKFbEzg63","1836779386466660640","https://pbs.twimg.com/media/GX2NHTRbsAAOdsI.jpg","","in","대전","8","90","18","https://x.com/kegblgnunfaedh/status/1836779386466660640","1172167188800655360","kegblgnunfaedh"
"1901912799783395511","Tue Mar 18 08:25:21 +0000 2025","200"," Ijazah Palsu Jokowi untuk pilpres dibuat oleh Mantan Kapolda Jatim Mahfud Arifin. Itu gabungan format ijazah SMPP Surabaya Mahfud Arifin dan SMPP Surakarta Mahmud Nurwindu. Dilegalisir SMA 6 Surakarta 18 Januari 2019. (Bambang Tri) #PrabowoGibranTurunlah https://t.co/scGOECUD7a","1901912799783395511","https://pbs.twimg.com/ext_tw_video_thumb/1901912452268539904/pu/img/8DPm-3V-ZLAYu1ja.jpg","","in","","4","5","122","https://x.com/Srik4ndiMuslim2/status/1901912799783395511","1629530059265703938","Srik4ndiMuslim2"
"1901152731072713180","Sun Mar 16 06:05:07 +0000 2025","7","Jokowi tahun 2019 marah saat kampanye Pilpres dengan Teriak keras Saya akan lawan Kemarin Jokowi marah (tampaknya ke PDIP) nadanya datar tapi geram. Kira2 yang benar marah yang mana? https://t.co/ioe9qMtNk9","1901152731072713180","https://pbs.twimg.com/ext_tw_video_thumb/1901152617906221056/pu/img/B5ftWN1wHCz3wLfg.jpg","","in","jakarta","0","1","0","https://x.com/soeyoto1/status/1901152731072713180","376007525","soeyoto1"
"1901687165811384612","Mon Mar 17 17:28:46 +0000 2025","1168","Ijazah Palsu Jokowi merupakan Bencana Nasional dan Extra Ordinary Crime https://t.co/DPayIwWesp","1901687165811384612","","","in","Indonesia","12","35","543","https://x.com/geloraco/status/1901687165811384612","3319260420","geloraco"
"1900461085960044609","Fri Mar 14 08:16:46 +0000 2025","367","Pak Jokowi : ...kesabaran ada batasnya... . https://t.co/qw51WTC0bt","1900461085960044609","https://pbs.twimg.com/ext_tw_video_thumb/1900461017295159296/pu/img/Js8-J4F0bFTYRsQm.jpg","","in","","20","211","62","https://x.com/tham878/status/1900461085960044609","1759100655783043072","tham878"
"1900972638799053073","Sat Mar 15 18:09:30 +0000 2025","5","Who is more popular Jokowi or Agnezmo? @grok","1900972638799053073","","","ro","","1","1","2","https://x.com/samuelchrstnn/status/1900972638799053073","223423956","samuelchrstnn"
"1901831424191463862","Tue Mar 18 03:02:00 +0000 2025","416","KASUS HASTO PERSIS KASUS AHOK ADA POLITISASI ADA KRIMINALISASI KASUS HASTO TERKAIT DENGAN PEMECATAN JOKOWI ‼️ Kasus Sekjen PDI Perjuangan Hasto Kristiyanto adalah kasus politik bukan kasus hukum persis kasus Ahok tahun 2016 yang dipolitisasi &amp; dikriminalisasi dengan kasus https://t.co/PWLzBDawde","1901831424191463862","https://pbs.twimg.com/ext_tw_video_thumb/1901831030916734976/pu/img/1iLIIUSuFVb74-zO.jpg","","in","Jakarta","14","164","96","https://x.com/GunRomli/status/1901831424191463862","45602536","GunRomli"
"1902639358756450394","Thu Mar 20 08:32:27 +0000 2025","9","Tim Pembela Ulama dan Aktivis (TPUA) mengundang pejuang peduli ijazah palsu Jokowi untuk hadir pada: Kamis 20 Maret 2025 Bareskrim Polri pukul 10:00 WIB Agenda: penyerahan bukti baru. Presiden TPUA: Prof. Dr. Eggi Sudjana #PrabowoTerancamLengser #PrabowoTerancamLengser https://t.co/gn9yUJbtAc","1902639358756450394","https://pbs.twimg.com/ext_tw_video_thumb/1902639341396226050/pu/img/kWvpcOnRfg3Orrdr.jpg","","in","","0","0","11","https://x.com/Srik4ndiMuslim2/status/1902639358756450394","1629530059265703938","Srik4ndiMuslim2"
"1900540782546911543","Fri Mar 14 13:33:27 +0000 2025","150","Kasus Hasto ini sepertinya memang dipakai untuk alat perlawanan serangan framing jahat ke KPK ke Pak Jokowi bahkan ke Pemerintah dilakukan. Sayangnya dari semua serangan itu NIHIL hasil. Dari soal dokumen d Rusia ga ada pembuktiannya.. cuma omon - omon https://t.co/WCGx5kHsU5","1900540782546911543","https://pbs.twimg.com/ext_tw_video_thumb/1900540519811563520/pu/img/65P2K_scTVNFxJ28.jpg","","in","","4","8","46","https://x.com/G0LIATH87/status/1900540782546911543","1884976589039190016","G0LIATH87"
"1899897629678723193","Wed Mar 12 18:57:47 +0000 2025","8"," ciri-ciri gangnya Pak Anies sudah salah tidak mau meminta maaf! Terus tetap menggembosi tagar Indonesia Gelap? Apalagi yg perlu dibongkar nih? Masih banyak seabrek jejak digital. Tiap hari nyinyirin Pak Jokowi atau Pak Prabowo tapi kesalahan sendiri tak mau mengakui ","1899897629678723193","","","in","Jakarta, Indonesia","0","7","0","https://x.com/ImaginarySteady/status/1899897629678723193","2556873745","ImaginarySteady"
"1901955380919533846","Tue Mar 18 12:15:56 +0000 2025","693","@yudhakhel Bangsat bisa bisanya nulis begitu Romo gue bakalan geleng2 Trinitas itu Bapa (sebagai wujud Allah) Firman dan Roh (yang menghidupi) satu hakekat dalam diri Allah kalau JOKOWI PRABOWO DAN GIBRAN bukan satu hakekat tapi satu penjahat!!! ","1901970825152254335","","yudhakhel","in","kimjongilsung.korea@gmail.com","2","18","69","https://x.com/kimjongilsung/status/1901970825152254335","98415488","kimjongilsung"
"1902065904147689555","Tue Mar 18 18:33:44 +0000 2025","436","Warisan lo mul @jokowi Seorang perempuan adat papua Menolak proyek strategi nasional (PSN) dari WARISAN bedebah ini @jokowi Merusak hutan adat papua selatan !!! : BBC News Indonesia https://t.co/ta2Ykpo6Mu","1902065904147689555","https://pbs.twimg.com/ext_tw_video_thumb/1902065466195251200/pu/img/rCilGHUN1KD2_eaJ.jpg","","in","North Pole, AK","3","14","191","https://x.com/Opposisi6890/status/1902065904147689555","1724993917672894464","Opposisi6890"
"1901106243022057672","Sun Mar 16 03:00:23 +0000 2025","515","Ada kiyai2 dari Jawa Barat yg mengaku korlap PA 212 mengunjungi pak @jokowi utk sowan dan minta maaf Hati yg sabar dan penuh maaf seluas samudera itu lah pak @jokowi https://t.co/B0QUblGzy3","1901106243022057672","https://pbs.twimg.com/ext_tw_video_thumb/1901105795951194116/pu/img/y8h8q3ePkRzcE86u.jpg","","in","Osaka-shi Kita-ku, Osaka","15","215","70","https://x.com/xquitavee/status/1901106243022057672","1604408934525464576","xquitavee"
"1900749947664011295","Sat Mar 15 03:24:36 +0000 2025","646","Mamam nih! OCCRP saja mengakui tidak punya bukti Jokowi terlibat korupsi kok kamu sok2an bela2in OCCRP? https://t.co/P2I38MYeZv","1900749947664011295","https://pbs.twimg.com/media/GmDSAPvbcAEW8H-.jpg","","in","Indonesia","19","172","166","https://x.com/PartaiSocmed/status/1900749947664011295","869327120","PartaiSocmed"
"1900655988333494480","Fri Mar 14 21:11:14 +0000 2025","41","Ngapain buang2 duit sih Pak @prabowo mendingan tembak mati saja kek di negara Xi Jin Ping atau pakai saja RS bekas Jokowi di Pulau Galang yg habiskan 400 miliar https://t.co/eWoNpnOvsl","1900655988333494480","https://pbs.twimg.com/media/GmB5pDhXUAA7BuG.jpg","","in","","2","3","16","https://x.com/hipohan/status/1900655988333494480","227320530","hipohan"
"1901720216075137404","Mon Mar 17 19:40:06 +0000 2025","40","Astaga seekor kucing pun tahu kalok Jokowi itu Plesiden oplosan. . . https://t.co/dSia1xF6n8","1901720216075137404","https://pbs.twimg.com/ext_tw_video_thumb/1901720199352741889/pu/img/XJ2IKbdVmh9FfC3k.jpg","","in","🇮🇩","0","2","7","https://x.com/elsaday__/status/1901720216075137404","1316243860280889345","elsaday__"
"1900379338304000064","Fri Mar 14 02:51:56 +0000 2025","479","Ingat PS itu berbeda dengan Jokowi . Jangan kebablasan https://t.co/PB0Jzes53W","1900379338304000064","https://pbs.twimg.com/amplify_video_thumb/1900379245303508992/img/hUFdDHZbv3njqWYF.jpg","","in","","17","148","74","https://x.com/duniabulat5/status/1900379338304000064","1262856618745581568","duniabulat5"
"1902594201923277038","Thu Mar 20 05:33:00 +0000 2025","5","Politisi PDIP Deddy Sitorus akan dilaporkan Rampai Nusantara ke polisi &amp; MKD DPR terkait fitnah-fitnah yang dilakukannya kepada pak Jokowi. Mulutmu harimaumu !! https://t.co/zYkyAJjpxo","1902594201923277038","https://pbs.twimg.com/ext_tw_video_thumb/1902260118714269696/pu/img/vrFApLhQ8NjvCjho.jpg","","in","","0","0","3","https://x.com/Simemaki/status/1902594201923277038","1598186106230448129","Simemaki"
"1900341417748422906","Fri Mar 14 00:21:15 +0000 2025","290","Mau demo apa ya ada Ustad2 Korlap PA 212 Garut sengaja sowan bersilaturahmi ke Pak Jokowi untuk meminta maaf https://t.co/PQafRrFvgj","1900341417748422906","https://pbs.twimg.com/ext_tw_video_thumb/1900341246088142849/pu/img/ksXe4WTpq2-C_MF0.jpg","","in","","3","55","57","https://x.com/G0LIATH87/status/1900341417748422906","1884976589039190016","G0LIATH87"
"1901242196046573924","Sun Mar 16 12:00:37 +0000 2025","871","Wuih ngeri Jangan-jangan Projo sedang membocorkan kelakukan Jokowi ke PDI Perjuangan https://t.co/Hf6krxEZn1","1901242196046573924","https://pbs.twimg.com/media/GmKRszaaoAAyyan.jpg","","in","Jakarta","18","211","191","https://x.com/GunRomli/status/1901242196046573924","45602536","GunRomli"
"1899756063760781399","Wed Mar 12 09:35:16 +0000 2025","379","Bergaul dgn orang baik itu akan mendidik karakter seseorang sehingga akan mewariskan sikap yg baik dari orang tersebut Bang Windra jaga Pak Jokowi baik-baik https://t.co/EwYtNVOgHc","1899756063760781399","https://pbs.twimg.com/ext_tw_video_thumb/1899755980696731648/pu/img/gexbaUTdCtn5jpn0.jpg","","in","","2","33","71","https://x.com/tham878/status/1899756063760781399","1759100655783043072","tham878"
"1902252066854334723","Wed Mar 19 06:53:29 +0000 2025","15","JOKOWI manusua keji perusak dan pengkgianat NKRI Prabowo jelas ingin berkuasa dengan tangan besi. Tolak RUU TNI !!! #JokowiRajaCinaSerbaPalsu #JokowiRajaCinaSerbaPalsu https://t.co/HPyMr3o3ne","1902252066854334723","https://pbs.twimg.com/media/GmYoLHma8AA9GnU.jpg","","in","","1","1","13","https://x.com/JokowiP3n1pu/status/1902252066854334723","1681006161640951808","JokowiP3n1pu"
"1901045824899215475","Sat Mar 15 23:00:19 +0000 2025","3645","Seharusnya Jokowi Menjelaskan Di Sidang Gugatan Ijazah Palsu Kenapa Fotonya di Ijazah SMA Buku Nikah dan Ijasah S1 Menggunakan Foto Yang Sama? Alasannya Apa? Biar Tidak Berlarut Larut Jadi Catatan Sejarah.","1901045824899215475","","","in","Bima Sakti, Bumi, Indonesia","34","310","1281","https://x.com/abu_waras/status/1901045824899215475","2905814730","abu_waras"
"1900786538591465745","Sat Mar 15 05:50:00 +0000 2025","16782","'UGM Dipermalukan Jokowi UI Dipermalukan Bahlil' https://t.co/y5SdMI3xsE","1900786538591465745","","","in","Indonesia","270","294","4122","https://x.com/democrazymedia/status/1900786538591465745","1243804423001763841","democrazymedia"
"1901401530819022958","Sun Mar 16 22:33:45 +0000 2025","330","Membantah Pernyataan Politisi PDIP Presiden Jokowi Gusar Menegaskan Ngalah Ada Batasnya Jum'at 14 Maret 2025 .. https://t.co/p1A9WC9Otn","1901401530819022958","https://pbs.twimg.com/ext_tw_video_thumb/1901401455896252416/pu/img/1_hOn28RAHGx7UkK.jpg","","in","","10","72","145","https://x.com/cobeh2022/status/1901401530819022958","1603638553820684289","cobeh2022"
"1901588636652675443","Mon Mar 17 10:57:15 +0000 2025","28","Respons Puan soal Jokowi Habis Kesabaran dengan Tuduhan PDIP Jadi sudahi hal-hal yang kemudian hanya membuat kita ini terpecah belah. Sudahi hal-hal yang membuat kita ini kemudian hanya berkutat dengan hal-hal yang kemudian membuat kita itu saling berprasangka kata Puan di https://t.co/la2796zhxQ","1901588636652675443","https://pbs.twimg.com/ext_tw_video_thumb/1901586627631464448/pu/img/Fe8f9yz6T8Ps_SXx.jpg","","in","Jakarta - Indonesia","11","59","12","https://x.com/mediaindonesia/status/1901588636652675443","68930552","mediaindonesia"
"1902484168334057804","Wed Mar 19 22:15:46 +0000 2025","779","️ Jokowi Jebak Prabowo TNI dan Rakyat Diadu Faizal Assegaf (kritikus politik) Di luar kekuasaan kelompok oligarki menyandera fundamental ekonomi jejaring pro asing obrak-abrik TNI. Di lingkar Istana loyalis Jokowi bergerak senyap mereduksi kebijakan strategis Prabowo. https://t.co/OKQotCopH7","1902484168334057804","https://pbs.twimg.com/media/Gmb7O6Ta8AAtuF1.jpg","","in","DKI Jakarta - Indonesia","23","108","328","https://x.com/faizalassegaf/status/1902484168334057804","2259000780","faizalassegaf"
"1902541215977111804","Thu Mar 20 02:02:28 +0000 2025","205","Thn2019 di Istana Presiden Jokowi dgn gagah perkasa mengatakan bhw kejahatan seksu4l kpd anak adlh kejahatan luar biasa! Tp pagi kedele sore tempe! Bbrp bln berselang Presiden Jokowi memberikan grasi kpd predator seksu4l anak asal Kanada! Saya jijik! https://t.co/ZFiQ2Aj9mw https://t.co/zvyqN3ehSo","1902541215977111804","https://pbs.twimg.com/amplify_video_thumb/1902541117926862849/img/aiLl1geaKTPVejlV.jpg","","in","Indonesia","1","9","81","https://x.com/ILCTalkshow/status/1902541215977111804","2421762716","ILCTalkshow"
"1899692034337976570","Wed Mar 12 05:20:50 +0000 2025","10","Sabaar Ini pemerintahan udah beda Pak Jokowi masukin keranjang Prabowo yg eksekusihttps://t.co/C1gDybViTe","1899692034337976570","https://pbs.twimg.com/media/GlwX22rWwAALn2B.jpg","","in","Di mana-mana hatiku senang","0","5","3","https://x.com/adri_zizie/status/1899692034337976570","773236758796394496","adri_zizie"
"1901508797559873925","Mon Mar 17 05:40:00 +0000 2025","1620","Indonesia Gelap: Lebih Parah dari Duterte Jokowi Harus Segera Ditangkap! https://t.co/CGoDPehn4o","1901508797559873925","","","in","Indonesia","12","33","730","https://x.com/democrazymedia/status/1901508797559873925","1243804423001763841","democrazymedia"
"1902262361517633789","Wed Mar 19 07:34:23 +0000 2025","68","Politisi PDIP Deddy Sitorus akan dilaporkan ke Bareskrim Mabes Polri dan MKD terkait pernyataannya yang menuding Jokowi mengirim utusan untuk membatalkan pemecatannya dan mencopot Hasto Kristiyanto sebagai Sekjen PDIP. Pernyataan tersebut dinilai hanyalah fitnah belaka yang https://t.co/8cpnCptUud","1902262361517633789","https://pbs.twimg.com/ext_tw_video_thumb/1902260118714269696/pu/img/vrFApLhQ8NjvCjho.jpg","","in","","11","71","27","https://x.com/Metro_TV/status/1902262361517633789","57261519","Metro_TV"
"1902618377728020784","Thu Mar 20 07:09:04 +0000 2025","132","Yang Menyebut Nama Jokowi Tidak Hanya PDI Perjuangan. Mantan Tim Anti Mafia Migas Fahmy Radhi dari UGM menyebut Jokowi mencegah pelaporan kasus Petral ke KPK dgn mengutip Sudirman Said. Tom Lembong juga menyebut nama Jokowi kalau dia hanya menjalankan perintah Jokowi soal impor https://t.co/yg1u9QAczS","1902618377728020784","https://pbs.twimg.com/ext_tw_video_thumb/1902618182621528064/pu/img/pfs9w0GO5jWc4t7l.jpg","","in","Jakarta","0","13","43","https://x.com/GunRomli/status/1902618377728020784","45602536","GunRomli"
"1901098673565823439","Sun Mar 16 02:30:19 +0000 2025","56"," Window OS versi 1.01 dirilis 20 November 1985 atau 15 hari setelah ijazah Jokowi itu diterbitkan UGM. Sedang Windows versi 3.1 (di mana font Times New Romans difungsikan) dirilis pada tanggal 6 April 1992. Konfirm ijazah ini palsu #BUMNBangkrutDikorupsi #BUMNBangkrutDikorupsi https://t.co/t6EXkU8Qt7","1901098673565823439","https://pbs.twimg.com/ext_tw_video_thumb/1901098660815138816/pu/img/JK2F1MokwEOnjEhh.jpg","","in","","2","9","32","https://x.com/2BocilIdiot__/status/1901098673565823439","1784565430100824064","2BocilIdiot__"
"1902340735703171448","Wed Mar 19 12:45:49 +0000 2025","29","TIKUS TIKUS BERDASI HIDUP MAKMUR DI NKRI FINALIS @OCCRP Diteriaki PRESIDEN RI @prabowo: HIDUP JOKOWI‼️ Makin... #IndonesiaGelap #IndonesiaNdasmu Menuju... #IndonesiaBubar https://t.co/PQerbyUb6o","1902340735703171448","https://pbs.twimg.com/ext_tw_video_thumb/1902340698248245252/pu/img/S2nI81JltEJ7NShY.jpg","","in","","0","1","19","https://x.com/Muslim_AntiPKI9/status/1902340735703171448","1604091267834474498","Muslim_AntiPKI9"
